loc_rowid,pl_name,pl_pnum,pl_orbper,st_dist,st_teff,pl_masse,pl_rade,pl_publ_date
2622,Kepler-292 e,5,11.97901000,1087.23,5299.00,,2.670,2014-03
2623,Kepler-292 f,5,20.83423700,1087.23,5299.00,,2.350,2014-03
2624,Kepler-293 b,2,19.25419600,1002.51,5804.00,,3.070,2014-03
2625,Kepler-293 c,2,54.15574300,1002.51,5804.00,,3.830,2014-03
2626,Kepler-294 b,2,3.70121200,1411.62,5913.00,,1.770,2014-03
2627,Kepler-294 c,2,6.62640000,1411.62,5913.00,,2.710,2014-03
2628,Kepler-295 b,3,12.64516400,1787.33,5603.00,,1.220,2014-03
2629,Kepler-295 c,3,21.52625800,1787.33,5603.00,,1.170,2014-03
2630,Kepler-295 d,3,33.88405400,1787.33,5603.00,,1.360,2014-03
2631,Kepler-296 b,5,10.86438400,226.00,3740.00,,1.610,2014-03
2632,Kepler-296 c,5,5.84163660,226.00,3740.00,,2.000,2014-03
2633,Kepler-296 d,5,19.85029100,226.00,3740.00,,2.090,2014-03
2634,Kepler-296 e,5,34.14211000,226.00,3740.00,,1.530,2014-03
2635,Kepler-296 f,5,63.33627000,226.00,3740.00,,1.800,2014-03
2636,Kepler-297 b,2,38.87182600,706.21,5619.00,,2.870,2014-03
2637,Kepler-297 c,2,74.92013700,706.21,5619.00,,6.540,2014-03
2638,Kepler-298 b,3,10.47546400,525.98,4465.00,,1.960,2014-03
2639,Kepler-298 c,3,22.92881000,525.98,4465.00,,1.930,2014-03
2640,Kepler-298 d,3,77.47363300,525.98,4465.00,,2.500,2014-03
2641,Kepler-299 b,4,2.92712800,1084.89,5617.00,,1.320,2014-03
2642,Kepler-299 c,4,6.88587500,1084.89,5617.00,,2.650,2014-03
2643,Kepler-299 d,4,15.05478600,1084.89,5617.00,,1.860,2014-03
2644,Kepler-299 e,4,38.28548900,1084.89,5617.00,,1.870,2014-03
2645,Kepler-30 b,3,29.33434000,938.33,5498.00,11.30000,3.900,2012-07
2646,Kepler-30 c,3,60.32310500,938.33,5498.00,640.00000,12.300,2012-07
2647,Kepler-30 d,3,143.34394000,938.33,5498.00,23.10000,8.800,2012-07
2648,Kepler-300 b,2,10.44634700,1134.23,5986.00,,1.670,2014-03
2649,Kepler-300 c,2,40.71495500,1134.23,5986.00,,2.250,2014-03
2650,Kepler-301 b,3,2.50855300,734.31,5815.00,,1.350,2014-03
2651,Kepler-301 c,3,5.41902600,734.31,5815.00,,1.350,2014-03
2652,Kepler-301 d,3,13.75124300,734.31,5815.00,,1.750,2014-03
2653,Kepler-302 b,2,30.18410400,1459.64,5740.00,,4.060,2014-03
2654,Kepler-302 c,2,127.28218400,1459.64,5740.00,,12.450,2014-03
2655,Kepler-303 b,2,1.93705500,211.01,3944.00,,0.890,2014-03
2656,Kepler-303 c,2,7.06114900,211.01,3944.00,,1.140,2014-03
2657,Kepler-304 b,4,3.29570900,440.12,4731.00,,2.860,2014-03
2658,Kepler-304 c,4,5.31594600,440.12,4731.00,,2.170,2014-03
2659,Kepler-304 d,4,9.65347100,440.12,4731.00,,2.750,2014-03
2660,Kepler-304 e,4,1.49914695,440.12,4731.00,,1.200,
2661,Kepler-305 b,3,5.48700000,889.64,5100.00,10.50000,3.600,2014-02
2662,Kepler-305 c,3,8.29100000,889.64,5100.00,6.00000,3.300,2014-02
2663,Kepler-305 d,3,16.73866100,889.64,5100.00,,2.710,2014-03
2664,Kepler-306 b,4,4.64618600,793.00,4954.00,,1.520,2014-03
2665,Kepler-306 c,4,7.24019300,793.00,4954.00,,2.350,2014-03
2666,Kepler-306 d,4,17.32664400,793.00,4954.00,,2.470,2014-03
2667,Kepler-306 e,4,44.84097500,793.00,4954.00,,2.270,2014-03
2668,Kepler-307 b,2,10.42080000,585.27,5367.00,7.44000,2.430,2014-02
2669,Kepler-307 c,2,13.07290000,585.27,5367.00,3.64000,2.200,2014-02
2670,Kepler-308 b,2,9.69492800,1384.30,5895.00,,2.120,2014-03
2671,Kepler-308 c,2,15.38231000,1384.30,5895.00,,2.160,2014-03
2672,Kepler-309 b,2,5.92365300,553.20,4713.00,,1.560,2014-03
2673,Kepler-309 c,2,105.35638300,553.20,4713.00,,2.510,2014-03
2674,Kepler-31 b,3,20.86130000,1747.58,6340.00,,5.500,2012-05
2675,Kepler-31 c,3,42.63180000,1747.58,6340.00,1493.70000,5.300,2012-05
2676,Kepler-31 d,3,87.64510000,1747.58,6340.00,2161.24400,3.900,2014-03
2677,Kepler-310 b,3,13.93069800,612.87,5797.00,,1.190,2014-03
2678,Kepler-310 c,3,56.47542000,612.87,5797.00,,3.380,2014-03
2679,Kepler-310 d,3,92.87612500,612.87,5797.00,,2.470,2014-03
2680,Kepler-311 b,2,9.17609200,796.53,5905.00,,1.700,2014-03
2681,Kepler-311 c,2,19.73828600,796.53,5905.00,,1.430,2014-03
2682,Kepler-312 b,2,1.77241900,816.22,6115.00,,1.290,2014-03
2683,Kepler-312 c,2,19.74741200,816.22,6115.00,,3.150,2014-03
2684,Kepler-313 b,2,14.97041800,1079.40,5727.00,,2.530,2014-03
2685,Kepler-313 c,2,32.27327300,1079.40,5727.00,,2.570,2014-03
2686,Kepler-314 b,2,2.46106900,270.97,5378.00,,0.830,2014-03
2687,Kepler-314 c,2,5.96039200,270.97,5378.00,,2.900,2014-03
2688,Kepler-315 b,2,96.10114100,1199.50,5796.00,,3.770,2014-03
2689,Kepler-315 c,2,265.46933500,1199.50,5796.00,,4.150,2014-03
2690,Kepler-316 b,2,2.24050800,389.22,4204.00,,1.060,2014-03
2691,Kepler-316 c,2,6.82776600,389.22,4204.00,,1.160,2014-03
2692,Kepler-317 b,2,5.52424200,965.85,5497.00,,2.090,2014-03
2693,Kepler-317 c,2,8.77501000,965.85,5497.00,,1.720,2014-03
2694,Kepler-318 b,2,4.66271500,496.14,5746.00,,4.710,2014-03
2695,Kepler-318 c,2,11.81500700,496.14,5746.00,,3.680,2014-03
2696,Kepler-319 b,3,4.36270500,510.83,5526.00,,1.630,2014-03
2697,Kepler-319 c,3,6.94135700,510.83,5526.00,,2.630,2014-03
2698,Kepler-319 d,3,31.78192500,510.83,5526.00,,2.290,2014-03
2699,Kepler-32 b,5,5.90124000,326.85,3900.00,1303.00000,2.200,2012-05
2700,Kepler-32 c,5,8.75220000,326.85,3900.00,158.90000,2.000,2012-05
2701,Kepler-32 d,5,22.78020000,326.85,3900.00,,2.700,2013-02
2702,Kepler-32 e,5,2.89600000,326.85,3900.00,,1.500,2013-02
2703,Kepler-32 f,5,0.74296000,326.85,3900.00,,0.820,2013-02
2704,Kepler-320 b,2,8.37155400,846.74,6435.00,,1.140,2014-03
2705,Kepler-320 c,2,17.93493700,846.74,6435.00,,1.370,2014-03
2706,Kepler-321 b,2,4.91537900,388.83,5740.00,,1.770,2014-03
2707,Kepler-321 c,2,13.09392100,388.83,5740.00,,2.320,2014-03
2708,Kepler-322 b,2,1.65388800,405.16,5388.00,,1.010,2014-03
2709,Kepler-322 c,2,4.33723400,405.16,5388.00,,1.670,2014-03
2710,Kepler-323 b,2,1.67832700,460.80,5987.00,,1.430,2014-03
2711,Kepler-323 c,2,3.55382200,460.80,5987.00,,1.630,2014-03
2712,Kepler-324 b,2,4.38531500,508.94,5194.00,,1.140,2014-03
2713,Kepler-324 c,2,51.80561200,508.94,5194.00,,3.150,2014-03
2714,Kepler-325 b,3,4.54443900,843.12,5752.00,,2.910,2014-03
2715,Kepler-325 c,3,12.76217200,843.12,5752.00,,2.540,2014-03
2716,Kepler-325 d,3,38.71518500,843.12,5752.00,,2.790,2014-03
2717,Kepler-326 b,3,2.24832900,494.30,5105.00,,1.520,2014-03
2718,Kepler-326 c,3,4.58035800,494.30,5105.00,,1.400,2014-03
2719,Kepler-326 d,3,6.76688800,494.30,5105.00,,1.210,2014-03
2720,Kepler-327 b,3,2.54957500,243.68,3799.00,,1.110,2014-03
2721,Kepler-327 c,3,5.21233300,243.68,3799.00,,1.030,2014-03
2722,Kepler-327 d,3,13.96945700,243.68,3799.00,,1.730,2014-03
2723,Kepler-328 b,2,34.92100000,2354.42,5914.00,28.50000,2.300,2014-02
2724,Kepler-328 c,2,71.31200000,2354.42,5914.00,39.40000,5.400,2014-02
2725,Kepler-329 b,2,7.41639700,445.20,4257.00,,1.400,2014-03
2726,Kepler-329 c,2,18.68473700,445.20,4257.00,,1.930,2014-03
2727,Kepler-33 b,5,5.66793000,1252.84,5904.00,,1.740,2012-05
2728,Kepler-33 c,5,13.17562000,1252.84,5904.00,,3.200,2012-05
2729,Kepler-33 d,5,21.77596000,1252.84,5904.00,,5.350,2012-05
2730,Kepler-33 e,5,31.78440000,1252.84,5904.00,,4.020,2012-05
2731,Kepler-33 f,5,41.02902000,1252.84,5904.00,,4.460,2012-05
2732,Kepler-330 b,2,8.25978000,732.46,5117.00,,1.350,2014-03
2733,Kepler-330 c,2,15.95538700,732.46,5117.00,,1.950,2014-03
2734,Kepler-331 b,3,8.45749600,589.63,4347.00,,1.820,2014-03
2735,Kepler-331 c,3,17.28111000,589.63,4347.00,,1.840,2014-03
2736,Kepler-331 d,3,32.13432800,589.63,4347.00,,1.640,2014-03
2737,Kepler-332 b,3,7.62632400,347.65,4955.00,,1.170,2014-03
2738,Kepler-332 c,3,15.99562200,347.65,4955.00,,1.090,2014-03
2739,Kepler-332 d,3,34.21154000,347.65,4955.00,,1.180,2014-03
2740,Kepler-333 b,2,12.55115800,327.47,4259.00,,1.320,2014-03
2741,Kepler-333 c,2,24.08821000,327.47,4259.00,,1.110,2014-03
2742,Kepler-334 b,3,5.47031900,431.86,5828.00,,1.120,2014-03
2743,Kepler-334 c,3,12.75800500,431.86,5828.00,,1.430,2014-03
2744,Kepler-334 d,3,25.09849000,431.86,5828.00,,1.410,2014-03
2745,Kepler-335 b,2,6.56233100,1327.48,5877.00,,3.390,2014-03
2746,Kepler-335 c,2,67.84446900,1327.48,5877.00,,3.070,2014-03
2747,Kepler-336 b,3,2.02482300,2331.54,5867.00,,1.020,2014-03
2748,Kepler-336 c,3,9.60000100,2331.54,5867.00,,2.100,2014-03
2749,Kepler-336 d,3,20.67877200,2331.54,5867.00,,2.370,2014-03
2750,Kepler-337 b,2,3.29278100,691.41,5684.00,,1.540,2014-03
2751,Kepler-337 c,2,9.69320100,691.41,5684.00,,2.050,2014-03
2752,Kepler-338 b,4,13.72697600,561.69,5923.00,,2.440,2014-03
2753,Kepler-338 c,4,24.31085600,561.69,5923.00,,2.340,2014-03
2754,Kepler-338 d,4,44.43101400,561.69,5923.00,,3.000,2014-03
2755,Kepler-338 e,4,9.34100000,561.69,5923.00,8.50000,1.560,2014-05
2756,Kepler-339 b,3,4.97765600,627.67,5631.00,,1.420,2014-03
2757,Kepler-339 c,3,6.98805500,627.67,5631.00,,1.150,2014-03
2758,Kepler-339 d,3,10.55834500,627.67,5631.00,,1.170,2014-03
2759,Kepler-34 b,1,288.82200000,1499.00,5913.00,69.92000,8.564,2012-01
2760,Kepler-340 b,2,14.84438700,827.41,6620.00,,2.530,2014-03
2761,Kepler-340 c,2,22.82466900,827.41,6620.00,,3.370,2014-03
2762,Kepler-341 b,4,5.19552800,1079.46,6012.00,,1.180,2014-03
2763,Kepler-341 c,4,8.01041000,1079.46,6012.00,,1.700,2014-03
2764,Kepler-341 d,4,27.66631300,1079.46,6012.00,,1.850,2014-03
2765,Kepler-341 e,4,42.47326900,1079.46,6012.00,,1.990,2014-03
2766,Kepler-342 b,4,15.17031800,799.59,6175.00,,2.250,2014-03
2767,Kepler-342 c,4,26.23413800,799.59,6175.00,,1.960,2014-03
2768,Kepler-342 d,4,39.45935700,799.59,6175.00,,2.490,2014-03
2769,Kepler-342 e,4,1.64422461,799.59,6175.00,,0.880,
2770,Kepler-343 b,2,8.96855000,952.34,5807.00,,2.410,2014-03
2771,Kepler-343 c,2,23.22182000,952.34,5807.00,,2.020,2014-03
2772,Kepler-344 b,2,21.96394500,1032.08,5774.00,,2.610,2014-03
2773,Kepler-344 c,2,125.59680900,1032.08,5774.00,,2.950,2014-03
2774,Kepler-345 b,2,7.41556300,362.46,4504.00,,0.740,2014-03
2775,Kepler-345 c,2,9.38742700,362.46,4504.00,,1.200,2014-03
2776,Kepler-346 b,2,6.51112700,1012.42,6033.00,,2.660,2014-03
2777,Kepler-346 c,2,23.85154900,1012.42,6033.00,,3.070,2014-03
2778,Kepler-347 b,2,12.79836000,1349.45,6088.00,,1.970,2014-03
2779,Kepler-347 c,2,27.32087100,1349.45,6088.00,,1.750,2014-03
2780,Kepler-348 b,2,7.05677000,580.20,6177.00,,1.520,2014-03
2781,Kepler-348 c,2,17.26542700,580.20,6177.00,,1.330,2014-03
2782,Kepler-349 b,2,5.92977800,966.63,5956.00,,1.900,2014-03
2783,Kepler-349 c,2,12.24762900,966.63,5956.00,,1.960,2014-03
2784,Kepler-35 b,1,131.45800000,1645.00,5606.00,40.36300,8.160,2012-01
2785,Kepler-350 b,3,11.18956200,983.79,6186.00,,1.850,2014-03
2786,Kepler-350 c,3,17.84900000,983.79,6186.00,6.10000,3.100,2014-02
2787,Kepler-350 d,3,26.13600000,983.79,6186.00,14.90000,2.800,2014-02
2788,Kepler-351 b,3,37.05491900,1117.85,5643.00,,3.060,2014-03
2789,Kepler-351 c,3,57.24809000,1117.85,5643.00,,3.190,2014-03
2790,Kepler-351 d,3,142.54424700,1117.85,5643.00,,2.720,
2791,Kepler-352 b,2,10.05537000,254.59,5212.00,,0.860,2014-03
2792,Kepler-352 c,2,16.33299500,254.59,5212.00,,1.240,2014-03
2793,Kepler-353 b,2,5.79527800,388.92,3903.00,,0.890,2014-03
2794,Kepler-353 c,2,8.41089400,388.92,3903.00,,1.380,2014-03
2795,Kepler-354 b,3,5.47666000,562.96,4648.00,,1.840,2014-03
2796,Kepler-354 c,3,16.93440200,562.96,4648.00,,1.310,2014-03
2797,Kepler-354 d,3,24.20984200,562.96,4648.00,,1.240,2014-03
2798,Kepler-355 b,2,11.03189000,1493.70,6184.00,,1.460,2014-03
2799,Kepler-355 c,2,25.76229400,1493.70,6184.00,,2.710,2014-03
2800,Kepler-356 b,2,4.61269600,722.14,6133.00,,1.570,2014-03
2801,Kepler-356 c,2,13.12163200,722.14,6133.00,,1.810,2014-03
2802,Kepler-357 b,3,6.47543400,702.21,5036.00,,1.840,2014-03
2803,Kepler-357 c,3,16.85837000,702.21,5036.00,,2.670,2014-03
2804,Kepler-357 d,3,49.49987500,702.21,5036.00,,3.430,2014-03
2805,Kepler-358 b,2,34.06046700,1136.10,5908.00,,2.720,2014-03
2806,Kepler-358 c,2,83.48836900,1136.10,5908.00,,2.850,2014-03
2807,Kepler-359 b,3,25.56322200,1502.22,6248.00,,3.530,2014-03
2808,Kepler-359 c,3,57.68802000,1502.22,6248.00,,4.300,2014-03
2809,Kepler-359 d,3,77.09569100,1502.22,6248.00,,4.010,2014-03
2810,Kepler-36 b,2,13.83989000,470.00,5911.00,4.45000,1.486,2012-08
2811,Kepler-36 c,2,16.23855000,470.00,5911.00,8.08000,3.679,2012-08
2812,Kepler-360 b,2,3.28967200,898.61,6053.00,,1.650,2014-03
2813,Kepler-360 c,2,7.18643400,898.61,6053.00,,2.100,2014-03
2814,Kepler-361 b,2,8.48661600,955.76,6169.00,,1.450,2014-03
2815,Kepler-361 c,2,55.18802300,955.76,6169.00,,2.520,2014-03
2816,Kepler-362 b,2,10.32718600,1123.91,5788.00,,0.880,2014-03
2817,Kepler-362 c,2,37.86628100,1123.91,5788.00,,1.450,2014-03
2818,Kepler-363 b,3,3.61456800,779.76,5593.00,,1.160,2014-03
2819,Kepler-363 c,3,7.54242700,779.76,5593.00,,1.690,2014-03
2820,Kepler-363 d,3,11.93212500,779.76,5593.00,,2.050,2014-03
2821,Kepler-364 b,2,25.74571800,915.02,6108.00,,1.550,2014-03
2822,Kepler-364 c,2,59.98062700,915.02,6108.00,,2.150,2014-03
2823,Kepler-365 b,2,10.66490300,950.00,6012.00,,2.040,2014-03
2824,Kepler-365 c,2,17.78412900,950.00,6012.00,,1.640,2014-03
2825,Kepler-366 b,2,3.28195900,1959.31,6209.00,,1.460,2014-03
2826,Kepler-366 c,2,12.51616000,1959.31,6209.00,,1.790,2014-03
2827,Kepler-367 b,2,37.81572400,189.05,4710.00,,1.300,2014-03
2828,Kepler-367 c,2,53.57863700,189.05,4710.00,,1.200,2014-03
2829,Kepler-368 b,2,26.84768000,788.30,5502.00,,3.260,2014-03
2830,Kepler-368 c,2,72.37933400,788.30,5502.00,,3.880,2014-03
2831,Kepler-369 b,2,2.73275600,260.32,3591.00,,1.130,2014-03
2832,Kepler-369 c,2,14.87157200,260.32,3591.00,,1.410,2014-03
2833,Kepler-37 b,4,13.36731000,64.04,5417.00,3.17830,0.336,2013-02
2834,Kepler-37 c,4,21.30200000,64.04,5417.00,12.00000,0.750,2013-02
2835,Kepler-37 d,4,39.79220000,64.04,5417.00,12.20000,1.940,2013-02
2836,Kepler-37 e,4,51.19600000,64.04,5417.00,,,2014-05
2837,Kepler-370 b,2,4.57953000,1207.64,5852.00,,1.590,2014-03
2838,Kepler-370 c,2,19.02293000,1207.64,5852.00,,1.910,2014-03
2839,Kepler-371 b,2,34.76327800,832.54,5666.00,,1.890,2014-03
2840,Kepler-371 c,2,67.96801500,832.54,5666.00,,1.780,2014-03
2841,Kepler-372 b,3,6.84969200,1561.17,6509.00,,1.360,2014-03
2842,Kepler-372 c,3,20.05376300,1561.17,6509.00,,2.090,2014-03
2843,Kepler-372 d,3,30.09256800,1561.17,6509.00,,1.690,2014-03
2844,Kepler-373 b,2,5.53530900,1125.74,5787.00,,1.360,2014-03
2845,Kepler-373 c,2,16.72594800,1125.74,5787.00,,1.240,2014-03
2846,Kepler-374 b,3,1.89780600,1312.67,5977.00,,1.030,2014-03
2847,Kepler-374 c,3,3.28280700,1312.67,5977.00,,1.100,2014-03
2848,Kepler-374 d,3,5.02821900,1312.67,5977.00,,1.310,2014-03
2849,Kepler-375 b,2,12.12593400,1283.80,5826.00,,1.450,2014-03
2850,Kepler-375 c,2,19.98632600,1283.80,5826.00,,2.650,2014-03
2851,Kepler-376 b,2,4.92019900,948.06,5900.00,,1.070,2014-03
2852,Kepler-376 c,2,14.17232700,948.06,5900.00,,1.790,2014-03
2853,Kepler-377 b,2,12.50952900,843.65,5949.00,,1.390,2014-03
2854,Kepler-377 c,2,27.01497600,843.65,5949.00,,2.060,2014-03
2855,Kepler-378 b,2,16.09236100,152.77,4661.00,,0.750,2014-03
2856,Kepler-378 c,2,28.90600900,152.77,4661.00,,0.700,2014-03
2857,Kepler-379 b,2,20.09838000,747.00,6054.00,,1.660,2014-03
2858,Kepler-379 c,2,62.78469700,747.00,6054.00,,2.290,2014-03
2859,Kepler-38 b,1,105.59900000,1215.78,5623.00,122.00000,4.300,2012-10
2860,Kepler-380 b,2,3.93082100,833.12,6045.00,,1.190,2014-03
2861,Kepler-380 c,2,7.63000400,833.12,6045.00,,1.270,2014-03
2862,Kepler-381 b,2,5.62902100,269.39,6152.00,,0.990,2014-03
2863,Kepler-381 c,2,13.39163500,269.39,6152.00,,1.120,2014-03
2864,Kepler-382 b,2,5.26215500,960.89,5600.00,,1.320,2014-03
2865,Kepler-382 c,2,12.16270100,960.89,5600.00,,1.590,2014-03
2866,Kepler-383 b,2,12.90453200,470.00,4710.00,,1.320,2014-03
2867,Kepler-383 c,2,31.20075100,470.00,4710.00,,1.240,2014-03
2868,Kepler-384 b,2,22.59705300,919.44,5577.00,,1.120,2014-03
2869,Kepler-384 c,2,45.34826900,919.44,5577.00,,1.130,2014-03
2870,Kepler-385 b,2,10.04368600,1493.94,6326.00,,2.730,2014-03
2871,Kepler-385 c,2,15.16316100,1493.94,6326.00,,3.040,2014-03
2872,Kepler-386 b,2,12.31043000,904.74,5178.00,,1.390,2014-03
2873,Kepler-386 c,2,25.19345800,904.74,5178.00,,1.580,2014-03
2874,Kepler-387 b,2,6.79163600,819.95,5774.00,,1.030,2014-03
2875,Kepler-387 c,2,11.83754900,819.95,5774.00,,0.890,2014-03
2876,Kepler-388 b,2,3.17331500,611.32,4498.00,,0.810,2014-03
2877,Kepler-388 c,2,13.29700400,611.32,4498.00,,0.860,2014-03
2878,Kepler-389 b,2,3.24410700,835.65,5376.00,,1.510,2014-03
2879,Kepler-389 c,2,14.51143000,835.65,5376.00,,1.460,2014-03
2880,Kepler-39 b,1,21.08721000,1090.44,6350.00,6388.10000,13.900,2011-09
2881,Kepler-390 b,2,6.73808800,440.79,5166.00,,0.820,2014-03
2882,Kepler-390 c,2,13.06002200,440.79,5166.00,,0.790,2014-03
2883,Kepler-391 b,2,7.41675500,891.53,4940.00,,3.200,2014-03
2884,Kepler-391 c,2,20.48543500,891.53,4940.00,,3.540,2014-03
2885,Kepler-392 b,2,5.34185300,695.06,5938.00,,1.000,2014-03
2886,Kepler-392 c,2,10.42311800,695.06,5938.00,,1.100,2014-03
2887,Kepler-393 b,2,9.18241700,904.28,6189.00,,1.290,2014-03
2888,Kepler-393 c,2,14.61361200,904.28,6189.00,,1.330,2014-03
2889,Kepler-394 b,2,8.00501300,1091.69,6402.00,,1.600,2014-03
2890,Kepler-394 c,2,12.13068600,1091.69,6402.00,,1.660,2014-03
2891,Kepler-395 b,2,7.05434600,426.34,4262.00,,1.030,2014-03
2892,Kepler-395 c,2,34.98926200,426.34,4262.00,,1.320,2014-03
2893,Kepler-396 b,2,42.99400000,225.19,5384.00,75.50000,3.500,2014-02
2894,Kepler-396 c,2,88.50500000,225.19,5384.00,17.90000,5.300,2014-02
2895,Kepler-397 b,2,22.25094900,969.00,5307.00,,2.460,2014-03
2896,Kepler-397 c,2,135.49852700,969.00,5307.00,,6.180,2014-03
2897,Kepler-398 b,3,4.08142300,178.27,4493.00,,0.930,2014-03
2898,Kepler-398 c,3,11.41941200,178.27,4493.00,,1.010,2014-03
2899,Kepler-398 d,3,6.83437001,178.27,4493.00,,0.880,
2900,Kepler-399 b,3,14.42528100,1362.18,5502.00,,0.960,2014-03
2901,Kepler-399 c,3,26.67569000,1362.18,5502.00,,1.430,2014-03
2902,Kepler-399 d,3,58.03461600,1362.18,5502.00,,1.890,2014-03
2903,Kepler-4 b,1,3.21346000,550.00,5857.00,24.47200,4.002,2010-04
2904,Kepler-40 b,1,6.87349000,2700.00,6510.00,699.20000,13.110,2011-04
2905,Kepler-400 b,2,9.02438900,709.00,5886.00,,1.650,2014-03
2906,Kepler-400 c,2,17.34082400,709.00,5886.00,,1.490,2014-03
2907,Kepler-401 b,3,14.38303500,993.14,6117.00,,1.710,2014-03
2908,Kepler-401 c,3,47.31821800,993.14,6117.00,,2.150,2014-03
2909,Kepler-401 d,3,184.25640500,993.14,6117.00,,2.270,
2910,Kepler-402 b,4,4.02875100,636.78,6090.00,,1.220,2014-03
2911,Kepler-402 c,4,6.12482100,636.78,6090.00,,1.560,2014-03
2912,Kepler-402 d,4,8.92109900,636.78,6090.00,,1.380,2014-03
2913,Kepler-402 e,4,11.24286100,636.78,6090.00,,1.460,2014-03
2914,Kepler-403 b,3,7.03146200,860.93,6090.00,,1.250,2014-03
2915,Kepler-403 c,3,54.28074900,860.93,6090.00,,1.750,2014-03
2916,Kepler-403 d,3,13.61159129,860.93,6090.00,,1.420,
2917,Kepler-404 b,2,11.82985100,831.86,5654.00,,1.270,2014-03
2918,Kepler-404 c,2,14.75116600,831.86,5654.00,,1.720,2014-03
2919,Kepler-405 b,2,10.61383900,1096.92,5818.00,,2.080,2014-03
2920,Kepler-405 c,2,29.72668200,1096.92,5818.00,,4.660,2014-03
2921,Kepler-406 b,2,2.42629000,367.86,5538.00,6.35000,1.430,2014-02
2922,Kepler-406 c,2,4.62332000,367.86,5538.00,2.71000,0.850,2014-02
2923,Kepler-407 b,2,0.66931000,341.69,5476.00,3.20000,1.070,2014-02
2924,Kepler-407 c,2,3000.00000000,341.69,5476.00,4000.00000,,2014-02
2925,Kepler-408 b,1,2.46502000,89.01,6104.00,5.00000,0.820,2014-02
2926,Kepler-409 b,1,68.95840000,68.31,5460.00,22.00000,1.190,2014-02
2927,Kepler-41 b,1,1.85555820,1128.11,5750.00,177.98000,14.460,2011-12
2928,Kepler-410 A b,1,17.83364800,132.00,6273.00,,2.838,2014-02
2929,Kepler-411 b,4,3.00515600,153.59,,25.60000,2.401,2014-03
2930,Kepler-411 c,4,7.83443500,153.59,,26.40000,4.421,
2931,Kepler-411 d,4,58.02035000,153.59,,15.20000,3.319,2019-04
2932,Kepler-411 e,4,31.50972800,153.59,,10.80000,,2019-04
2933,Kepler-412 b,1,1.72086040,1121.32,5750.00,299.07803,15.031,2014-04
2934,Kepler-413 b,1,66.26200000,868.34,4700.00,67.00000,4.347,2014-03
2935,Kepler-414 b,2,4.70000000,418.44,,3.50000,1.710,2014-05
2936,Kepler-414 c,2,7.17100000,418.44,,29.90000,3.010,2014-05
2937,Kepler-415 b,2,4.17600000,538.39,,119.90000,1.210,2014-05
2938,Kepler-415 c,2,8.70800000,538.39,,,,2014-05
2939,Kepler-416 b,2,6.31900000,704.76,,58.20000,2.480,2014-05
2940,Kepler-416 c,2,12.20900000,704.76,,,,2014-05
2941,Kepler-417 b,2,12.33100000,999.47,,11.00000,2.310,2014-05
2942,Kepler-417 c,2,15.94300000,999.47,,,,2014-05
2943,Kepler-418 b,1,86.67856000,1031.92,5820.00,349.60000,13.450,2014-07
2944,Kepler-419 b,2,69.75460000,1041.31,6430.00,794.50000,10.800,2014-08
2945,Kepler-419 c,2,675.47000000,1041.31,6430.00,2320.10000,,2014-08
2946,Kepler-42 b,3,1.21376720,38.70,3068.00,,0.780,2012-03
2947,Kepler-42 c,3,0.45328509,38.70,3068.00,,0.730,2012-03
2948,Kepler-42 d,3,1.86516900,38.70,3068.00,,0.570,2012-03
2949,Kepler-421 b,1,704.19840000,320.00,5308.00,,4.160,2014-11
2950,Kepler-422 b,1,7.89144830,738.20,5972.00,136.66000,12.890,2014-11
2951,Kepler-423 b,1,2.68432850,725.00,5560.00,189.10100,13.361,2014-11
2952,Kepler-424 b,2,3.31186440,712.87,5460.00,327.35000,9.980,2014-11
2953,Kepler-424 c,2,223.30000000,712.87,5460.00,,,2014-11
2954,Kepler-425 b,1,3.79701816,650.00,5170.00,79.45000,10.962,2014-12
2955,Kepler-426 b,1,3.21751883,880.00,5725.00,108.06000,12.220,2014-12
2956,Kepler-427 b,1,10.29099400,1100.00,5800.00,92.17000,13.790,2014-12
2957,Kepler-428 b,1,3.52563254,720.00,5150.00,403.63000,12.110,2014-12
2958,Kepler-43 b,1,3.02409490,1035.90,6041.00,1026.59090,13.664,2012-02
2959,Kepler-430 b,2,35.96800000,942.26,5884.00,,3.250,2015-02
2960,Kepler-430 c,2,110.97900000,942.26,5884.00,,1.750,2015-02
2961,Kepler-431 b,3,6.80300000,493.44,6004.00,,0.764,2015-02
2962,Kepler-431 c,3,8.70300000,493.44,6004.00,,0.668,2015-02
2963,Kepler-431 d,3,11.92200000,493.44,6004.00,,1.110,2015-02
2964,Kepler-432 b,2,52.50112900,870.00,4995.00,1719.46030,12.834,2015-01
2965,Kepler-432 c,2,406.20000000,870.00,4995.00,,,2015-04
2966,Kepler-433 b,1,5.33408384,1870.00,6360.00,896.24000,16.250,2015-03
2967,Kepler-434 b,1,12.87470990,1240.00,5977.00,908.96000,12.670,2015-03
2968,Kepler-435 b,1,8.60015360,2070.00,6161.00,266.97000,22.310,2015-03
2969,Kepler-436 b,2,64.00205000,618.00,4651.00,,2.730,2015-02
2970,Kepler-436 c,2,16.79713874,618.00,4651.00,,2.330,
2971,Kepler-437 b,1,66.65062000,417.00,4551.00,,2.140,2015-02
2972,Kepler-438 b,1,35.23319000,145.00,3748.00,,1.120,2015-02
